file	line	target_expression	call_style
oxygen/code/O2_supply_demand_MAP/util/o2_supply_demand_map_perturbation_utils.R	46	file.path(WORKFLOW_ROOT, "util", "o2_supply_demand_map_common_semantics.R")	source
oxygen/code/O2_supply_demand_MAP/util/o2_supply_demand_map_perturbation_utils.R	61	model_path	sys.source
oxygen/code/O2_supply_demand_MAP/util/o2_supply_demand_map_perturbation_utils.R	66	model_path	sys.source
oxygen/code/O2_supply_demand_MAP/util/o2_supply_demand_map_postfit_input_utils.R	65	shared_file	source
oxygen/code/O2_supply_demand_MAP/util/o2_supply_demand_map_postfit_input_utils.R	65	common_file	source
oxygen/code/O2_supply_demand_MAP/util/o2_supply_demand_map_postfit_input_utils.R	65	model_file	source
oxygen/code/O2_supply_demand_MAP/util/o2_supply_demand_map_postfit_input_utils.R	159	shared_file	source
oxygen/code/O2_supply_demand_MAP/util/o2_supply_demand_map_postfit_input_utils.R	159	common_file	source
oxygen/code/O2_supply_demand_MAP/util/o2_supply_demand_map_postfit_input_utils.R	159	model_file	source
oxygen/code/O2_supply_demand_MAP/util/o2_supply_demand_map_process_fingerprint_utils.R	1	file.path(.o2ipa_util_dir, "o2_supply_demand_map_shared.R")	source
oxygen/code/O2_supply_demand_MAP/util/o2_supply_demand_map_process_fingerprint_utils.R	2	file.path(.o2ipa_util_dir, "o2_supply_demand_map_shared.R")	source
oxygen/code/O2_supply_demand_MAP/util/o2_supply_demand_map_process_fingerprint_utils.R	7	file.path(.o2ipa_util_dir, "o2_supply_demand_map_shared.R")	source
oxygen/code/O2_supply_demand_MAP/util/o2_supply_demand_map_process_fingerprint_utils.R	19	file.path(.o2ipa_util_dir, "o2_supply_demand_map_shared.R")	source
oxygen/code/O2_supply_demand_MAP/vis/combined_fixo2_eigen/plot_fixo2_eigen_attractor_embedding_curve_class.R	1	file.path(UTIL_DIR, "o2_supply_demand_map_bpf_path_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/combined_fixo2_eigen/plot_fixo2_eigen_attractor_embedding_curve_class.R	1	file.path(UTIL_DIR, "o2_supply_demand_map_bpf_cli_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/combined_fixo2_eigen/plot_fixo2_eigen_attractor_embedding_curve_class.R	1	file.path(UTIL_DIR, "o2_supply_demand_map_combined_fixo2_eigen_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/combined_fixo2_eigen/plot_fixo2_eigen_attractor_embedding_curve_class.R	2	file.path(UTIL_DIR, "o2_supply_demand_map_bpf_path_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/combined_fixo2_eigen/plot_fixo2_eigen_attractor_embedding_curve_class.R	2	file.path(UTIL_DIR, "o2_supply_demand_map_bpf_cli_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/combined_fixo2_eigen/plot_fixo2_eigen_attractor_embedding_curve_class.R	2	file.path(UTIL_DIR, "o2_supply_demand_map_combined_fixo2_eigen_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/combined_fixo2_eigen/plot_fixo2_eigen_attractor_embedding_curve_class.R	5	file.path(UTIL_DIR, "o2_supply_demand_map_bpf_path_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/combined_fixo2_eigen/plot_fixo2_eigen_attractor_embedding_curve_class.R	5	file.path(UTIL_DIR, "o2_supply_demand_map_bpf_cli_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/combined_fixo2_eigen/plot_fixo2_eigen_attractor_embedding_curve_class.R	5	file.path(UTIL_DIR, "o2_supply_demand_map_combined_fixo2_eigen_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/combined_fixo2_eigen/plot_fixo2_eigen_attractor_embedding_curve_class.R	12	file.path(UTIL_DIR, "o2_supply_demand_map_bpf_path_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/combined_fixo2_eigen/plot_fixo2_eigen_attractor_embedding_curve_class.R	12	file.path(UTIL_DIR, "o2_supply_demand_map_bpf_cli_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/combined_fixo2_eigen/plot_fixo2_eigen_attractor_embedding_curve_class.R	12	file.path(UTIL_DIR, "o2_supply_demand_map_combined_fixo2_eigen_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/combined_parameter_landscape/render_combined_parameter_landscape_figures.R	1	file.path(.combined_vis_root, "util", "o2_supply_demand_map_combined_landscape_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/combined_parameter_landscape/render_combined_parameter_landscape_figures.R	2	file.path(.combined_vis_root, "util", "o2_supply_demand_map_combined_landscape_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/combined_parameter_landscape/render_combined_parameter_landscape_figures.R	3	file.path(.combined_vis_root, "util", "o2_supply_demand_map_combined_landscape_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/combined_parameter_landscape/render_combined_parameter_landscape_figures.R	7	file.path(.combined_vis_root, "util", "o2_supply_demand_map_combined_landscape_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/dense_grid_monotonicity/render_dense_grid_figures.R	1	file.path(.dense_vis_root, "util", "o2_supply_demand_map_dense_grid_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/dense_grid_monotonicity/render_dense_grid_figures.R	2	file.path(.dense_vis_root, "util", "o2_supply_demand_map_dense_grid_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/dense_grid_monotonicity/render_dense_grid_figures.R	3	file.path(.dense_vis_root, "util", "o2_supply_demand_map_dense_grid_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/dense_grid_monotonicity/render_dense_grid_figures.R	7	file.path(.dense_vis_root, "util", "o2_supply_demand_map_dense_grid_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/fit_results/plot_extra_results_objective_violin.R	1	file.path(WORKFLOW_ROOT, "util", "o2_supply_demand_map_fit_results_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/fit_results/plot_extra_results_objective_violin.R	3	file.path(WORKFLOW_ROOT, "util", "o2_supply_demand_map_fit_results_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/fit_results/plot_extra_results_objective_violin.R	48	file.path(WORKFLOW_ROOT, "util", "o2_supply_demand_map_fit_results_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/fit_results/plot_extra_results.R	1	file.path(WORKFLOW_ROOT, "util", "o2_supply_demand_map_fit_results_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/fit_results/plot_extra_results.R	3	file.path(WORKFLOW_ROOT, "util", "o2_supply_demand_map_fit_results_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/fit_results/plot_extra_results.R	48	file.path(WORKFLOW_ROOT, "util", "o2_supply_demand_map_fit_results_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/fit_results/plot_joint_sigma_soft_coupled_paired_seeds.R	1	file.path(WORKFLOW_ROOT, "util", "o2_supply_demand_map_fit_results_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/fit_results/plot_joint_sigma_soft_coupled_paired_seeds.R	3	file.path(WORKFLOW_ROOT, "util", "o2_supply_demand_map_fit_results_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/fit_results/plot_joint_sigma_soft_coupled_paired_seeds.R	48	file.path(WORKFLOW_ROOT, "util", "o2_supply_demand_map_fit_results_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/fit_results/plot_sigma_burden_extra_results.R	1	file.path(WORKFLOW_ROOT, "util", "o2_supply_demand_map_shared.R")	source
oxygen/code/O2_supply_demand_MAP/vis/fit_results/plot_sigma_burden_extra_results.R	3	file.path(WORKFLOW_ROOT, "util", "o2_supply_demand_map_shared.R")	source
oxygen/code/O2_supply_demand_MAP/vis/fit_results/plot_sigma_burden_extra_results.R	48	file.path(WORKFLOW_ROOT, "util", "o2_supply_demand_map_shared.R")	source
oxygen/code/O2_supply_demand_MAP/vis/fixed_o2_eigen/render_fixo2_eigen_attractor_figures.R	1	file.path(.fixo2ea_vis_workflow_root, "util", "o2_supply_demand_map_eigen_attractor_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/fixed_o2_eigen/render_fixo2_eigen_attractor_figures.R	2	file.path(.fixo2ea_vis_workflow_root, "util", "o2_supply_demand_map_eigen_attractor_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/fixed_o2_eigen/render_fixo2_eigen_attractor_figures.R	5	file.path(.fixo2ea_vis_workflow_root, "util", "o2_supply_demand_map_eigen_attractor_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/fixed_o2_eigen/render_fixo2_eigen_attractor_figures.R	26	file.path(.fixo2ea_vis_workflow_root, "util", "o2_supply_demand_map_eigen_attractor_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/fixed_o2/fixed_o2_plot_utils.R	1	file.path(.fixed_o2_plot_utils_dir, "..", "..", "util", "o2_supply_demand_map_fixed_o2_format_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/fixed_o2/fixed_o2_plot_utils.R	2	file.path(.fixed_o2_plot_utils_dir, "..", "..", "util", "o2_supply_demand_map_fixed_o2_format_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/fixed_o2/fixed_o2_plot_utils.R	4	file.path(.fixed_o2_plot_utils_dir, "..", "..", "util", "o2_supply_demand_map_fixed_o2_format_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/fixed_o2/fixed_o2_plot_utils.R	14	file.path(.fixed_o2_plot_utils_dir, "..", "..", "util", "o2_supply_demand_map_fixed_o2_format_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/fixed_o2/render_fixed_o2_figures.R	1	file.path(.fixo2_vis_workflow_root, "util", "o2_supply_demand_map_fixed_o2_utils.R")	sys.source
oxygen/code/O2_supply_demand_MAP/vis/fixed_o2/render_fixed_o2_figures.R	1	file.path(.fixo2_vis_workflow_root, "util", "o2_supply_demand_map_fixed_o2_format_utils.R")	sys.source
oxygen/code/O2_supply_demand_MAP/vis/fixed_o2/render_fixed_o2_figures.R	1	file.path(.fixo2_vis_workflow_root, "util", "o2_supply_demand_map_fixed_o2_table_utils.R")	sys.source
oxygen/code/O2_supply_demand_MAP/vis/fixed_o2/render_fixed_o2_figures.R	1	file.path(.fixo2_vis_script_dir, "fixed_o2_plot_utils.R")	sys.source
oxygen/code/O2_supply_demand_MAP/vis/fixed_o2/render_fixed_o2_figures.R	2	file.path(.fixo2_vis_workflow_root, "util", "o2_supply_demand_map_fixed_o2_utils.R")	sys.source
oxygen/code/O2_supply_demand_MAP/vis/fixed_o2/render_fixed_o2_figures.R	2	file.path(.fixo2_vis_workflow_root, "util", "o2_supply_demand_map_fixed_o2_format_utils.R")	sys.source
oxygen/code/O2_supply_demand_MAP/vis/fixed_o2/render_fixed_o2_figures.R	2	file.path(.fixo2_vis_workflow_root, "util", "o2_supply_demand_map_fixed_o2_table_utils.R")	sys.source
oxygen/code/O2_supply_demand_MAP/vis/fixed_o2/render_fixed_o2_figures.R	2	file.path(.fixo2_vis_script_dir, "fixed_o2_plot_utils.R")	sys.source
oxygen/code/O2_supply_demand_MAP/vis/fixed_o2/render_fixed_o2_figures.R	6	file.path(.fixo2_vis_workflow_root, "util", "o2_supply_demand_map_fixed_o2_utils.R")	sys.source
oxygen/code/O2_supply_demand_MAP/vis/fixed_o2/render_fixed_o2_figures.R	6	file.path(.fixo2_vis_workflow_root, "util", "o2_supply_demand_map_fixed_o2_format_utils.R")	sys.source
oxygen/code/O2_supply_demand_MAP/vis/fixed_o2/render_fixed_o2_figures.R	6	file.path(.fixo2_vis_workflow_root, "util", "o2_supply_demand_map_fixed_o2_table_utils.R")	sys.source
oxygen/code/O2_supply_demand_MAP/vis/fixed_o2/render_fixed_o2_figures.R	6	file.path(.fixo2_vis_script_dir, "fixed_o2_plot_utils.R")	sys.source
oxygen/code/O2_supply_demand_MAP/vis/fixed_o2/render_fixed_o2_figures.R	25	file.path(.fixo2_vis_workflow_root, "util", "o2_supply_demand_map_fixed_o2_utils.R")	sys.source
oxygen/code/O2_supply_demand_MAP/vis/fixed_o2/render_fixed_o2_figures.R	25	file.path(.fixo2_vis_workflow_root, "util", "o2_supply_demand_map_fixed_o2_format_utils.R")	sys.source
oxygen/code/O2_supply_demand_MAP/vis/fixed_o2/render_fixed_o2_figures.R	25	file.path(.fixo2_vis_workflow_root, "util", "o2_supply_demand_map_fixed_o2_table_utils.R")	sys.source
oxygen/code/O2_supply_demand_MAP/vis/fixed_o2/render_fixed_o2_figures.R	25	file.path(.fixo2_vis_script_dir, "fixed_o2_plot_utils.R")	sys.source
oxygen/code/O2_supply_demand_MAP/vis/interactions/plot_factorial_interactions.R	1	file.path(WORKFLOW_ROOT, "util", "o2_supply_demand_map_perturbation_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/interactions/plot_factorial_interactions.R	6	file.path(WORKFLOW_ROOT, "util", "o2_supply_demand_map_perturbation_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/interactions/plot_factorial_interactions.R	46	file.path(WORKFLOW_ROOT, "util", "o2_supply_demand_map_perturbation_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/invitro/o2_supply_demand_map_invitro_plot_utils.R	1	file.path(.ivt_plot_utils_dir, "..", "o2_supply_demand_map_common_plot_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/invitro/o2_supply_demand_map_invitro_plot_utils.R	2	file.path(.ivt_plot_utils_dir, "..", "o2_supply_demand_map_common_plot_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/invitro/o2_supply_demand_map_invitro_plot_utils.R	3	file.path(.ivt_plot_utils_dir, "..", "o2_supply_demand_map_common_plot_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/invitro/o2_supply_demand_map_invitro_plot_utils.R	15	file.path(.ivt_plot_utils_dir, "..", "o2_supply_demand_map_common_plot_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/invivo/o2_supply_demand_map_invivo_plot_utils.R	1	file.path(.invivo_plot_utils_dir, "..", "o2_supply_demand_map_common_plot_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/invivo/o2_supply_demand_map_invivo_plot_utils.R	2	file.path(.invivo_plot_utils_dir, "..", "o2_supply_demand_map_common_plot_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/invivo/o2_supply_demand_map_invivo_plot_utils.R	4	file.path(.invivo_plot_utils_dir, "..", "o2_supply_demand_map_common_plot_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/invivo/o2_supply_demand_map_invivo_plot_utils.R	16	file.path(.invivo_plot_utils_dir, "..", "o2_supply_demand_map_common_plot_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/joint_fixed_o2_ploidy_classification/plot_joint_fixed_o2_ploidy_curves.R	1	file.path(WORKFLOW_ROOT, "vis", "joint_soft_coupling_stability", "joint_coupling_visualization_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/joint_fixed_o2_ploidy_classification/plot_joint_fixed_o2_ploidy_curves.R	2	file.path(WORKFLOW_ROOT, "vis", "joint_soft_coupling_stability", "joint_coupling_visualization_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/joint_fixed_o2_ploidy_classification/plot_joint_fixed_o2_ploidy_curves.R	6	file.path(WORKFLOW_ROOT, "vis", "joint_soft_coupling_stability", "joint_coupling_visualization_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/joint_fixed_o2_ploidy_classification/plot_joint_fixed_o2_ploidy_curves.R	10	file.path(WORKFLOW_ROOT, "vis", "joint_soft_coupling_stability", "joint_coupling_visualization_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/joint_ploidy_coupling_association/plot_joint_ploidy_categories.R	1	file.path(SCRIPT_DIR, "..", "joint_soft_coupling_stability", "joint_coupling_visualization_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/joint_ploidy_coupling_association/plot_joint_ploidy_categories.R	2	file.path(SCRIPT_DIR, "..", "joint_soft_coupling_stability", "joint_coupling_visualization_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/joint_ploidy_coupling_association/plot_joint_ploidy_categories.R	6	file.path(SCRIPT_DIR, "..", "joint_soft_coupling_stability", "joint_coupling_visualization_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/joint_ploidy_coupling_association/plot_joint_ploidy_categories.R	9	file.path(SCRIPT_DIR, "..", "joint_soft_coupling_stability", "joint_coupling_visualization_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/joint_ploidy_coupling_association/plot_ploidy_coupling_associations.R	1	file.path(SCRIPT_DIR, "..", "joint_soft_coupling_stability", "joint_coupling_visualization_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/joint_ploidy_coupling_association/plot_ploidy_coupling_associations.R	2	file.path(SCRIPT_DIR, "..", "joint_soft_coupling_stability", "joint_coupling_visualization_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/joint_ploidy_coupling_association/plot_ploidy_coupling_associations.R	6	file.path(SCRIPT_DIR, "..", "joint_soft_coupling_stability", "joint_coupling_visualization_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/joint_ploidy_coupling_association/plot_ploidy_coupling_associations.R	9	file.path(SCRIPT_DIR, "..", "joint_soft_coupling_stability", "joint_coupling_visualization_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/joint_soft_coupling_stability/plot_between_pair_soft_coupling.R	1	file.path(SCRIPT_DIR, "joint_coupling_visualization_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/joint_soft_coupling_stability/plot_between_pair_soft_coupling.R	2	file.path(SCRIPT_DIR, "joint_coupling_visualization_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/joint_soft_coupling_stability/plot_between_pair_soft_coupling.R	6	file.path(SCRIPT_DIR, "joint_coupling_visualization_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/joint_soft_coupling_stability/plot_between_pair_soft_coupling.R	9	file.path(SCRIPT_DIR, "joint_coupling_visualization_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/joint_soft_coupling_stability/plot_joint_coupling_overview.R	1	file.path(SCRIPT_DIR, "joint_coupling_visualization_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/joint_soft_coupling_stability/plot_joint_coupling_overview.R	2	file.path(SCRIPT_DIR, "joint_coupling_visualization_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/joint_soft_coupling_stability/plot_joint_coupling_overview.R	6	file.path(SCRIPT_DIR, "joint_coupling_visualization_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/joint_soft_coupling_stability/plot_joint_coupling_overview.R	9	file.path(SCRIPT_DIR, "joint_coupling_visualization_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/joint_soft_coupling_stability/plot_soft_coupling_processes.R	1	file.path(SCRIPT_DIR, "joint_coupling_visualization_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/joint_soft_coupling_stability/plot_soft_coupling_processes.R	2	file.path(SCRIPT_DIR, "joint_coupling_visualization_utils.R")	source
oxygen/code/O2_supply_demand_MAP/vis/joint_soft_coupling_stability/plot_soft_coupling_processes.R	5	file.path(SCRIPT_DIR, "joint_coupling_visualization_utils.R")	source
